as_of_date,sku,product_name,category,warehouse,supplier,forecast_horizon_days,point_forecast_units,forecast_low_units,forecast_high_units,available_inventory,inbound_quantity_90d,inventory_position,expected_lead_time_days_p75,reorder_date,recommended_quantity,estimated_purchase_cost,priority_or_risk_classification,reason_code,projected_stockout_date,container_slot,assumptions,human_approval_status
30/06/2026,BRA-0001,Category 2 Model 001,Category 2,Warehouse A,SUP-008,30,27.185,19.6845,34.6854,0,662,662,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse A,SUP-003,30,15.2095,11.0131,19.4058,530,41,571,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse A,SUP-003,60,30.4411,22.1707,38.7115,530,41,571,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse A,SUP-003,90,45.6669,33.3166,58.0173,530,41,571,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse B,SUP-003,30,8.5526,6.1929,10.9123,425,0,425,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse B,SUP-003,60,17.119,12.468,21.77,425,0,425,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse B,SUP-003,90,25.6912,18.7431,32.6392,425,0,425,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse C,SUP-003,30,7.5933,5.4982,9.6883,33,0,33,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse C,SUP-003,60,15.1429,11.0288,19.257,33,0,33,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0011,Category 2 Model 011,Category 2,Warehouse C,SUP-003,90,22.6925,16.5555,28.8296,33,0,33,87.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse A,SUP-010,30,27.1841,19.6839,34.6843,220,0,220,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse A,SUP-010,60,54.3585,39.5901,69.127,220,0,220,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse A,SUP-010,90,81.5011,59.4596,103.5426,220,0,220,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse B,SUP-010,30,14.5012,10.5002,18.5021,427,0,427,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse B,SUP-010,60,29.0123,21.1301,36.8946,427,0,427,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse B,SUP-010,90,43.4972,31.7336,55.2607,427,0,427,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse C,SUP-010,30,9.159,6.632,11.686,60,0,60,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse C,SUP-010,60,18.2795,13.3132,23.2458,60,0,60,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0012,Category 3 Model 012,Category 3,Warehouse C,SUP-010,90,27.3913,19.9835,34.7991,60,0,60,38,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse A,SUP-017,30,2.2234,1.61,2.8369,66,0,66,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse A,SUP-017,60,4.4219,3.2205,5.6233,66,0,66,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse A,SUP-017,90,6.6089,4.8216,8.3962,66,0,66,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse B,SUP-017,30,1.5318,1.1091,1.9544,79,0,79,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse B,SUP-017,60,3.0571,2.2265,3.8876,79,0,79,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse B,SUP-017,90,4.5881,3.3473,5.829,79,0,79,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse C,SUP-017,30,0.8,0.5792,1.0207,38,0,38,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse C,SUP-017,60,1.5997,1.1651,2.0343,38,0,38,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0013,Category 4 Model 013,Category 4,Warehouse C,SUP-017,90,2.3994,1.7505,3.0483,38,0,38,63.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse A,SUP-024,30,42.7354,30.9445,54.5263,357,0,357,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse A,SUP-024,60,85.4397,62.2269,108.6525,357,0,357,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse A,SUP-024,90,128.2248,93.5472,162.9024,357,0,357,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse B,SUP-024,30,19.3453,14.0078,24.6827,1116,0,1116,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse B,SUP-024,60,38.725,28.2039,49.246,1116,0,1116,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse B,SUP-024,90,58.0873,42.378,73.7967,1116,0,1116,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse C,SUP-024,30,8.3741,6.0637,10.6846,778,0,778,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse C,SUP-024,60,16.7327,12.1867,21.2788,778,0,778,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0014,Category 4 Model 014,Category 4,Warehouse C,SUP-024,90,25.0914,18.3056,31.8772,778,0,778,95,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse A,SUP-006,30,31.8589,23.0689,40.649,270,0,270,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse A,SUP-006,60,63.6334,46.3451,80.9217,270,0,270,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse A,SUP-006,90,95.3214,69.5423,121.1004,270,0,270,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse B,SUP-006,30,15.6989,11.3675,20.0303,158,40,198,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse B,SUP-006,60,31.3971,22.8669,39.9272,158,40,198,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse B,SUP-006,90,47.0953,34.3586,59.8319,158,40,198,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse C,SUP-006,30,8.24,5.9665,10.5134,212,216,428,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse C,SUP-006,60,16.5125,12.0263,20.9987,212,216,428,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0015,Category 2 Model 015,Category 2,Warehouse C,SUP-006,90,24.8023,18.0946,31.5099,212,216,428,53.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse A,SUP-013,30,18.7516,13.578,23.9253,692,52,744,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse A,SUP-013,60,37.5422,27.3425,47.7419,692,52,744,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse A,SUP-013,90,56.3517,41.1117,71.5917,692,52,744,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse B,SUP-013,30,12.5453,9.084,16.0066,449,12,461,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse B,SUP-013,60,25.1287,18.3016,31.9559,449,12,461,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse B,SUP-013,90,37.6882,27.4957,47.8808,449,12,461,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse C,SUP-013,30,3.2076,2.3226,4.0926,53,0,53,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse C,SUP-013,60,6.4423,4.692,8.1926,53,0,53,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0016,Category 2 Model 016,Category 2,Warehouse C,SUP-013,90,9.6102,7.0112,12.2093,53,0,53,82,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse A,SUP-020,30,37.0936,26.8593,47.3279,263,0,263,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse A,SUP-020,60,74.1305,53.9903,94.2708,263,0,263,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse A,SUP-020,90,111.2251,81.1449,141.3052,263,0,263,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse B,SUP-020,30,16.6283,12.0405,21.2161,74,0,74,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse B,SUP-020,60,33.2446,24.2125,42.2767,74,0,74,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse B,SUP-020,90,49.8263,36.3511,63.3016,74,0,74,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse C,SUP-020,30,10.1179,7.3263,12.9095,872,54,926,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse C,SUP-020,60,20.2329,14.7359,25.7299,872,54,926,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0017,Category 2 Model 017,Category 2,Warehouse C,SUP-020,90,30.3363,22.132,38.5405,872,54,926,32.25,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0018,Category 1 Model 018,Category 1,Warehouse A,SUP-002,30,33.1236,23.9847,42.2626,308,133,441,68.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
